instrument,score,label
SZ300782,-0.023469526,-0.020587325
SH600085,-0.023471218,0.0025686026
SZ300142,-0.023474935,-0.0067249537
SZ000876,-0.023477402,0.0052853823
SZ002304,-0.0234779,-0.01507169
SH601601,-0.023480304,-0.008049071
SZ002601,-0.023480374,-0.0027198792
SH600893,-0.023480687,0.014134288
SZ300751,-0.023481157,0.009385109
SH601211,-0.023482513,-0.008921862
SZ002460,-0.02348639,-0.06440753
SH688396,-0.023488846,-0.0137293935
SH601888,-0.023489904,-0.018421054
SZ002007,-0.023491364,0.0024615526
SH601169,-0.023501474,0.0
SH601138,-0.023501989,-0.04776013
SH601878,-0.023504358,0.07062876
SH600010,-0.023509908,-0.006944418
SZ002714,-0.0235109,-0.02368635
SH601989,-0.023511201,0.0
SH601100,-0.023511272,0.0006155968
SH600132,-0.023512129,-0.01484859
SZ002459,-0.02351376,-0.021126747
SH603799,-0.023514807,0.053387165
SZ001965,-0.023516197,0.005498886
SH688561,-0.023516532,0.00756073
SH603019,-0.02351686,0.029343605
SZ000425,-0.023518559,-0.010416687
SZ300957,-0.023518983,0.00396955
SH601899,-0.023519471,-0.016762972
SH601398,-0.02352674,-0.038585246
SH601211,-0.02353334,0.0037341118
SH600196,-0.023533363,-0.0182904
SH600219,-0.023533437,-0.019553125
SH601360,-0.023533728,0.09979415
SH600019,-0.023535218,-0.0060605407
SZ002236,-0.023535453,0.012585759
SZ300496,-0.023536686,-0.025879443
SH600031,-0.02353799,0.03773582
SH600585,-0.023538683,0.017682433
SZ002271,-0.023540836,-0.03756571
SZ002648,-0.023545247,0.009578586
SH601939,-0.023545295,0.0028287172
SH600027,-0.023548763,-0.039242208
SH600030,-0.023550913,-0.0010845065
SH600011,-0.02355232,-0.022245765
SH601009,-0.023554191,-0.0077519417
SH601607,-0.023555104,-0.004204273
SZ001965,-0.023555111,-0.01935482
SH600111,-0.02355782,0.0065358877
SH603806,-0.023558404,0.015164733
SZ000786,-0.02355951,-0.011012435
SZ002648,-0.023568455,0.020469546
SZ002311,-0.023568656,-0.0064308047
SZ001965,-0.023568992,0.028011084
SH600900,-0.023570951,-0.0056045055
SZ000792,-0.023573767,0.0029412508
SH601377,-0.023573782,0.022556305
SH688981,-0.023574788,0.0033341646
SZ001979,-0.02357759,-0.03506899
SZ300498,-0.023579482,-0.012145758
SZ300496,-0.023582388,0.007478237
SZ002236,-0.023582932,0.011883497
SH601328,-0.023584012,-0.0068587065
SZ300433,-0.023584627,0.0067226887
SH601669,-0.023585863,-0.010889232
SH603899,-0.023586389,-0.021086276
SH601211,-0.023588035,0.0
SZ300760,-0.02358983,-0.0005329251
SZ000938,-0.023590986,-0.0021715164
SZ000333,-0.023590993,0.0004761219
SH688111,-0.023591924,0.041895866
SZ000651,-0.023593824,-0.00022596121
SH600104,-0.023596223,0.018374562
SH601628,-0.023598056,0.035326004
SZ300124,-0.023598712,0.009649754
SH600406,-0.023599584,0.0024135113
SZ300413,-0.02359965,0.0036314726
SH600795,-0.023600843,0.025341153
SH600309,-0.023602795,0.00056374073
SZ000733,-0.023604002,-0.060491085
SH601799,-0.023604888,-0.0108837485
SZ300413,-0.023605447,-0.0185889
SH600276,-0.023608726,-0.016541421
SH600132,-0.023609113,0.02592647
SH600760,-0.023610916,0.010656118
SZ002050,-0.023612205,-0.005045891
SH603296,-0.023613926,-0.0017003417
SH601989,-0.02361606,0.012750506
SH600183,-0.023617003,0.0070528984
SH600188,-0.023618042,0.015779018
SZ002841,-0.02362514,-0.015780509
SZ002841,-0.023628082,0.0
SH600795,-0.023630183,0.010183334
SH600233,-0.023632452,-0.013698578
SH601009,-0.023635972,0.00394094
SH603993,-0.023636978,0.012379646
SZ000938,-0.023637857,-0.0045977235
SH600515,-0.02364026,-0.011661768
SH600570,-0.023640957,0.0062304735
SZ300413,-0.023641225,-0.028755367
SZ300274,-0.023644712,-0.003300786
SZ002466,-0.023645703,0.009873629
SH601901,-0.023646478,-0.033093512
SZ300498,-0.023648124,0.00093722343
SZ000858,-0.023649737,-0.003555715
SH600048,-0.023653418,-0.0036264062
SH601211,-0.023653727,0.006093383
SZ300124,-0.023654576,0.015661716
SH600010,-0.023660008,-0.007042289
SH600600,-0.023661897,-0.0097206235
SH600196,-0.023664635,-0.03065306
SH601766,-0.02366766,-0.0077041984
SZ000625,-0.023674171,-0.0047717094
SZ000807,-0.023674186,-0.016142726
SH600000,-0.023677006,-0.0041436553
SZ001979,-0.02367951,0.031082511
SH600104,-0.02368198,-0.02883029
SZ002841,-0.023681995,0.022392035
SH600104,-0.023687612,0.0006901026
SH600570,-0.02368794,-0.031284273
SZ002304,-0.023688119,0.007173896
SZ300223,-0.023690041,-0.013098478
SH601225,-0.023693878,0.02400291
SH601601,-0.023696952,0.02681601
SZ002475,-0.023697186,0.03463757
SH688111,-0.023697827,0.052535415
SH600919,-0.023698598,-0.008474648
SH600176,-0.023700234,-0.02051276
SH601788,-0.023700513,0.004484296
SH601888,-0.02370089,0.015719414
SZ000157,-0.023702968,0.0011848211
SH603392,-0.023704242,-0.025921583
SH600030,-0.023704428,0.06689608
SZ002049,-0.023705404,0.0070878267
SH600016,-0.023712795,-0.0076141953
SZ300979,-0.023715038,0.010550976
SZ000776,-0.02371582,-0.007493794
SZ002252,-0.023716025,0.0071326494
SZ000538,-0.023716178,-0.008255959
SH601881,-0.023719322,-0.0009813905
SZ002271,-0.023719754,0.0022649765
SH601328,-0.023721274,-0.025495768
SH601857,-0.023722451,-0.019845605
SZ000800,-0.023723744,0.009162307
SH603986,-0.02372599,-0.010963917
SH600809,-0.023729216,-0.04771912
SZ002841,-0.023730665,-0.09978515
SZ002311,-0.023731053,-0.0011299253
SZ002129,-0.023733016,0.012357354
SZ001965,-0.023733277,-0.01791811
SH600025,-0.023736428,0.0119047165
SZ000733,-0.023737501,-0.0068864822
SH601006,-0.023738656,-0.0040706396
SZ000002,-0.023739394,-0.01000005
SZ300751,-0.023741376,0.118468285
SH601818,-0.023741465,-0.014164329
SH688271,-0.023742914,-0.0028386712
SZ002475,-0.023745935,-0.004813254
SZ300033,-0.023746263,-0.07267785
SH688256,-0.023759667,-0.04537165
SH601288,-0.02376049,0.012121201
SZ000625,-0.02376188,0.028936148
SZ002493,-0.023761947,-0.02146691
SH600039,-0.023762938,0.008474588
SZ000333,-0.023763414,0.023478866
SZ000725,-0.023764227,-0.0054795146
SH603486,-0.02376609,-0.012252331
SH601888,-0.023767035,0.039425373
SH688599,-0.023767643,0.053776383
SH601799,-0.023768228,0.005695939
SH600104,-0.023772012,-0.003021121
SZ002202,-0.02377626,-0.03350967
SH603259,-0.023777213,0.0016512871
SH601155,-0.023777794,0.012284994
SH600958,-0.023778971,0.023148179
SH600276,-0.023780782,-0.015479863
SZ300408,-0.023781572,0.0016537905
SH603486,-0.023781773,0.08926666
SH600309,-0.023783255,0.032464027
SH601225,-0.023783285,0.0036000013
SZ300498,-0.023789506,0.0015494823
SZ002460,-0.023791123,0.003486514
SH600015,-0.023792025,0.006849408
SH600039,-0.023794312,-0.0127795935
SH601988,-0.023795497,0.0066964626
SH600183,-0.023796398,0.013800979
SZ002736,-0.023796868,-0.02011174
SZ001965,-0.02379832,0.011294484
SH688009,-0.023798432,0.006147504
SZ300223,-0.0237987,0.0213207
SH600196,-0.023801755,-0.008274734
SH601698,-0.023802202,-0.013716817
SH600690,-0.023806129,0.020415783
SH600048,-0.023807097,-0.026581109
SH688082,-0.023810722,0.008605361
SH600588,-0.023812424,-0.009121001
SH600362,-0.023813155,0.013063669
SZ300759,-0.023814362,-0.00048291683
SH600926,-0.02381621,-0.0030394197
SH601628,-0.023817282,0.0
SH600030,-0.02381878,-0.019091845
SH601808,-0.023822978,0.016546726
SH601995,-0.023823015,-0.0034034848
SH600362,-0.02382378,0.021114826
SZ002311,-0.02382439,-0.01177448
SZ300999,-0.023824666,-0.0006284714
SZ000776,-0.02382477,-0.0015140176
SH688065,-0.023825374,-0.008474529
SH601628,-0.023825612,0.0062305927
SH601390,-0.02382632,-0.0015773177
SH600809,-0.023826618,0.020177484
SZ301269,-0.023828533,0.0033707619
SH601872,-0.02382866,0.018126845
SH600183,-0.023832772,-0.01699853
SH603296,-0.023833778,0.008200169
SH601901,-0.023837205,0.004341483
SH600660,-0.023840107,-0.007549703
SH603486,-0.02384093,0.020982862
SH601668,-0.023841929,-0.0017920732
SZ300059,-0.023842495,-0.031805396
SH601377,-0.023843504,0.013671875
SH600000,-0.023843978,0.0143197775
SH600660,-0.023846257,0.012345672
SZ000876,-0.023846384,-0.037460923
SZ000983,-0.023846883,0.0
SZ000938,-0.023848634,0.009628534
SH600048,-0.023855533,0.051742315
SH600754,-0.023855623,0.027502775
SZ002142,-0.023856614,-0.0146538615
SH601766,-0.023859363,0.0015383959
SH600150,-0.023861501,-0.016058445
SZ300014,-0.023862656,-0.0033522844
SZ002938,-0.02386881,0.044531822
SH601985,-0.023870416,-0.001966536
SZ300751,-0.02387118,0.013520241
SZ300782,-0.023871187,0.018653512
SH600039,-0.02387258,0.001362443
SH601799,-0.023874816,-0.032000065
SZ300999,-0.023878146,0.007514477
SZ300759,-0.023880016,0.003076911
SZ002007,-0.02388024,0.01930499
SH601319,-0.023881417,-0.0018975139
SH601006,-0.023881476,-0.013175249
SH688303,-0.02388234,-0.005394757
SH600196,-0.023884904,0.006711483
SZ000977,-0.023886178,-0.020980895
SZ300450,-0.023887184,0.0057172775
SZ300999,-0.023887496,-0.003989339
SZ000625,-0.02388918,-0.00805378
SH688187,-0.023892839,0.0022372007
SH601865,-0.023895122,-0.02242744
SH601698,-0.023897316,-0.005322218
SH600048,-0.023898106,-0.01800847
SZ002736,-0.023902863,0.006090164
SZ000001,-0.023905393,0.00086581707
SH601225,-0.023908406,0.008013606
SH601899,-0.023910385,-0.042115986
SH601229,-0.023912404,-0.0015197992
SH603799,-0.023914006,0.0067385435
SZ002920,-0.02391642,-0.026556134
SH603290,-0.02391978,-0.008547008
SZ000596,-0.023920234,0.015677929
SH600346,-0.023923825,0.022727251
SZ000963,-0.023928292,-0.01305908
SZ002601,-0.023929361,0.00390625
SH600016,-0.023931168,-0.0077922344
SZ300496,-0.023931209,-0.01589346
SH600016,-0.023931425,-0.008426964
SH600010,-0.023931917,-0.014084578
SH603501,-0.023938697,0.0035518408
SH601699,-0.02393965,0.01561439
SZ001979,-0.023941126,0.029137611
SZ002304,-0.023941647,-0.006590426
SH688981,-0.023943383,-0.0044283867
SZ300661,-0.023945,-0.024761379
SH600332,-0.023946237,-0.021138787
SZ002841,-0.02394769,0.024371982
SH601111,-0.023948338,0.0013736486
SH601225,-0.023948412,0.0
SZ000725,-0.023952045,0.03318584
SZ003816,-0.023953076,0.0052770376
SH600938,-0.023953538,0.025834203
SZ300413,-0.023955677,-0.049799204
SZ000807,-0.023960818,-0.026563823
SZ000776,-0.023963239,-0.011820316
SZ002841,-0.023965016,-0.020497262
SH600887,-0.023969468,-0.0049937963
SH601633,-0.023974676,0.07434344
SH600845,-0.023977417,-0.008820593
SH601186,-0.023977656,-0.018137872
SZ002603,-0.023979273,-0.0005580187
SH600803,-0.023979623,-0.0076128244
SH603019,-0.02398954,-0.03134203
SZ300450,-0.023989823,-0.0033653975
SZ000800,-0.023990098,-0.033750057
SH601728,-0.023990568,0.0
SH601166,-0.023991365,-0.01025337
SZ002821,-0.023993064,-0.009821594
SH600406,-0.023994189,-0.009046137
SH688041,-0.023998018,-0.008383393
SZ002050,-0.023998078,-0.004889965
SH601818,-0.023999918,0.00996685
SH600547,-0.024003338,-0.0017914772
SH601066,-0.024003815,-0.005181372
SZ000800,-0.024004575,-0.004419863
SZ002050,-0.02400909,-0.0093624
SH600837,-0.024010241,0.0032931566
SZ000776,-0.02401052,0.0012367964
SZ002648,-0.024010714,-0.036673546
SZ003816,-0.024011869,0.010548592
SH601360,-0.024013262,-0.009999931
SZ002271,-0.024013791,0.06314349
SZ000938,-0.024016332,-0.008149028
SH600150,-0.024018083,0.0024063587
SZ300832,-0.024019238,-0.0006650686
SH601328,-0.024019312,0.023876429
SZ000877,-0.024019971,0.007440448
SZ300782,-0.02402122,-0.046195686
SZ300496,-0.024024647,-0.055661798
SH601390,-0.024025653,-0.0016447306
SH601901,-0.024028461,-0.0057887435
SH600438,-0.024028506,0.012340903
SH688111,-0.024029147,-0.0045965314
SH601398,-0.024029445,0.0082473755
SH600009,-0.024029639,-0.004819989
SH601901,-0.02403127,0.011577368
SH601186,-0.024031665,-0.0010627508
SH601877,-0.024031866,0.0021716356
SH600745,-0.024033323,-0.008899629
SH600000,-0.024033807,0.0012165308
SH603986,-0.024033956,0.007989526
SZ300033,-0.024037939,0.0023571253
SH600019,-0.02404118,0.026275158
SZ300442,-0.024041738,0.0005887747
SZ000792,-0.024041869,0.00449872
SH688187,-0.02404217,0.066269994
SH600926,-0.02404974,-0.0016807318
SH601668,-0.024051439,0.0
SH601988,-0.024052348,0.0044742823
SH601390,-0.024053063,-0.008250892
SZ000725,-0.024053227,0.013192534
SH600795,-0.024056047,0.002192974
SH603993,-0.024056565,0.037850976
SH601699,-0.024058942,0.028467178
SZ300498,-0.02406488,0.004613638
SZ002938,-0.02406558,-0.014753222
SH600036,-0.02406792,-0.016341746
SH601898,-0.024068888,-0.014785945
SZ002142,-0.024070349,0.005898595
SZ000792,-0.024073038,0.027397275
SH601816,-0.024074193,0.0160321
SH600010,-0.024074968,0.004761815
SH600027,-0.024076592,0.031775713
SZ300122,-0.024076622,0.009399891
SH600104,-0.024077702,0.014353991
SH688256,-0.024078514,-0.008957803
SH603369,-0.024079084,-0.0130364895
SH688065,-0.02408081,-0.01660198
SH600887,-0.024084885,0.016008496
SH601238,-0.024085354,-0.004092753
SH600362,-0.02408576,-0.01936686
SH688303,-0.024090633,-0.015696228
SZ000858,-0.024090689,0.012330532
SH600690,-0.024092812,0.008054256
SZ002714,-0.024094198,0.020025969
SH601059,-0.024094548,0.015625
SZ000983,-0.024095412,-0.013623953
SZ000977,-0.024096373,-0.056325257
SH601186,-0.024097815,-0.008255959
SZ002841,-0.024098806,-0.0036518574
SH601688,-0.024100069,0.0036416054
SH605499,-0.02410109,-0.0068021417
SH601398,-0.024101112,-0.011006296
SH600150,-0.02410334,0.018482566
SZ000895,-0.024104971,0.008120179
SZ300015,-0.02410565,0.010673881
SZ000786,-0.024106804,-0.017827153
SH603993,-0.024110492,-0.009541929
SH601985,-0.02411392,0.005574107
SH601169,-0.024113942,0.016791105
SH600031,-0.024115961,-0.008238256
SZ002555,-0.024116721,0.021424413
SZ002230,-0.024117313,0.07298207
SZ001965,-0.024117462,-0.035349607
SZ300308,-0.024117667,-0.07229054
SZ002371,-0.024119135,0.019113183
SH601138,-0.024119329,0.007471442
SZ000538,-0.024123456,-0.0063934326
SH601728,-0.024123978,0.006462097
SZ300450,-0.024124522,-0.021873772
SH601995,-0.02412476,-0.026346266
SZ003816,-0.024129089,-0.009685278
SZ000425,-0.02413055,-0.03020662
SH600188,-0.024130635,-0.0051183105
SH603288,-0.024130981,-0.00841254
SH600585,-0.024132233,-0.008502841
SZ002736,-0.024133202,0.0
SZ002603,-0.024133723,-0.0045428276
SH601009,-0.024136443,-0.018656671
SH600905,-0.02413654,0.0043383837
SH600809,-0.024138544,-0.0016883612
SH600489,-0.02414338,0.0031151772
SH601318,-0.02414402,0.008466721
SH600803,-0.024145585,0.03323269
SZ002475,-0.02414919,0.021021008
SH605499,-0.024151918,-0.029668868
SZ002459,-0.02415194,-0.03688854
SH600438,-0.024152633,-0.013237834
SH601998,-0.024154361,0.0014903545
SZ002236,-0.02415545,0.0
SH603260,-0.024155881,-0.004376352
SH600332,-0.024159398,-0.009428024
SH601698,-0.024160113,-0.018625617
SH600016,-0.024164971,0.010810852
SZ002555,-0.024166431,-0.022471905
SH601618,-0.024172708,0.0031645298
SH603899,-0.024172898,-0.005469203
SH601328,-0.024173442,-0.030816674
SZ001979,-0.024178483,0.03269434
SH600989,-0.024179127,-0.013537288
SH601236,-0.02417918,0.00121212
SH688082,-0.024179947,0.0034768581
SH600809,-0.024181861,0.006038666
SZ000002,-0.024187278,0.0032154322
SH600061,-0.02418961,-0.005190313
SH601901,-0.02419136,-0.0033708215
SH600438,-0.024193745,0.0032787323
SZ300760,-0.024197612,0.028697968
SH601800,-0.024204817,-0.015193403
SH601009,-0.024206396,-0.0058365464
SH601059,-0.024210032,0.015181422
SH688041,-0.024215158,-0.0051887035
SZ300760,-0.024217647,0.010642409
SH600926,-0.024218254,0.011591911
SH688065,-0.024219092,0.0103958845
SH600887,-0.024219405,0.002052784
SZ300122,-0.02422284,-0.0007929802
SZ300433,-0.02422471,0.016591191
SH600600,-0.024229955,0.003962159
SH600941,-0.024230432,-0.0004928112
SH600460,-0.024230737,-0.028784633
SH601989,-0.024234068,0.0023310184
SH601088,-0.024238583,-0.012941778
SH600089,-0.024238836,-0.014892042
SH600690,-0.024239127,-0.017869413
SH600233,-0.0242397,-0.0034081936
SZ002460,-0.024239786,-0.013145804
SH601059,-0.024243314,-0.018115878
SZ300661,-0.02424426,-0.00089758635
SH600219,-0.02424534,-0.020348787
SZ300408,-0.02424572,0.000390172
SZ000100,-0.024247818,0.017391205
SZ300750,-0.024248112,-0.009343803
SH600745,-0.024249543,0.009823799
SH601319,-0.024249908,0.014336824
SZ000338,-0.024250083,0.026767373
SZ002648,-0.02425715,-0.020395577
SZ300760,-0.024257328,-0.022213697
SH601088,-0.024257582,-0.002506256
SZ000166,-0.024258416,0.049019575
SH600372,-0.024259057,0.0
SH601878,-0.024263348,-0.008914053
SH688111,-0.024265047,-0.001940906
SH600362,-0.024266075,-0.03725165
SZ300223,-0.024268609,0.0036376715
SH600011,-0.024268698,0.02513659
SH603806,-0.024275329,-0.023840189
SH601186,-0.02427568,-0.012895703
SZ300661,-0.02427755,-0.014256299
SH601995,-0.02427848,-0.016882718
SH601166,-0.024280172,0.0065710545
SH601888,-0.024281431,-0.0073074102
SH600048,-0.024285506,0.012376189
SH601236,-0.02428719,0.008474588
SZ002001,-0.024287295,0.023056269
SZ300316,-0.024294361,-0.0028238893
SH601669,-0.024295088,-0.0021008253
SZ002142,-0.024297368,-0.017884314
SZ300832,-0.024297424,-0.004662335
SZ002311,-0.024298351,-0.0040305257
SH600941,-0.024300836,-0.002914548
SH688396,-0.024302911,-0.020285904
SH600893,-0.02430353,0.013048649
SH601877,-0.024306718,-0.0062597394
SZ001289,-0.024306934,0.02652371
SH601066,-0.024310645,-0.004810035
SZ300999,-0.024315115,-0.014939308
SZ300496,-0.024316255,-0.034782648
SH601618,-0.024318062,0.0032154322
SH601236,-0.024318215,0.0029155016
SH601211,-0.02431897,-0.0047106147
SH601066,-0.024321299,-0.013747096
SH601998,-0.024330053,-0.02263081
SH600760,-0.02433088,0.012573957
SH601398,-0.024333011,-0.0032948852
SZ002812,-0.024333883,0.01241529
SH601800,-0.024340149,-0.0023980737
SH601169,-0.024344366,0.003597021
SZ000166,-0.024348583,-0.016736388
SH600547,-0.02435081,0.051089883
SH600332,-0.024352957,-0.014447868
SH688082,-0.024354689,-0.02050358
SH688009,-0.02435616,-0.012658179
SH601766,-0.024356503,0.044313192
SZ000725,-0.024363503,-0.010230124
SH601995,-0.024365,-0.007717788
SH600010,-0.024368811,0.0070922375
SH601888,-0.024369638,-0.025689185
SZ002142,-0.024370234,-0.025337815
SH600515,-0.024371114,0.015625
SH600362,-0.024376195,-0.018315017
SZ300999,-0.024379548,0.0017052889
SZ300347,-0.024380047,0.01616776
SH600415,-0.02438254,-0.05471319
SH601857,-0.02438308,0.0
SH600150,-0.024383977,0.027447224
SZ000538,-0.0243841,0.000567317
SH601601,-0.024384212,0.007968068
SH601012,-0.02438442,-0.024415612
SH600025,-0.024389137,-0.01267153
SZ002180,-0.024391007,0.03519821
SH601618,-0.024391938,-0.008982003
SZ002475,-0.0243936,0.022377968
SZ000001,-0.024395563,-0.01243335
SH601229,-0.024396244,-0.0031999946
SH601615,-0.024396524,-0.042988718
SZ001979,-0.02439718,-0.07167828
SH601816,-0.024397437,-0.007042289
SZ300751,-0.02439804,-0.0081653
SH600760,-0.024398379,-0.015687168
SZ300433,-0.024399426,0.006642103
SZ300496,-0.024400953,0.122532725
SZ300750,-0.024401318,-0.042647302
SZ002371,-0.02440155,-0.005415976
SH601100,-0.024401698,0.016571283
SH600989,-0.024402048,0.02874744
SH688036,-0.02440345,-0.0006452203
SZ300442,-0.024404828,0.007208705
SH600837,-0.024409916,-0.0042698383
SH601838,-0.02441017,-0.005305052
SH600436,-0.024410676,0.0006753206
SH601238,-0.02441531,0.017241359
SH601607,-0.024416745,-0.0103881955
SZ000301,-0.024417441,-0.003942132
SZ002415,-0.024418343,0.004457593
SH601360,-0.024420187,0.02057612
SH688223,-0.024420511,-0.020457208
SH600941,-0.024424907,0.04144776
SZ002812,-0.024427,-0.06327945
SH600905,-0.024428125,-0.0064377785
SZ300498,-0.024431203,0.0
SZ002252,-0.024434466,-0.005412698
SH603806,-0.024435539,-0.036643088
SH603259,-0.024435993,-0.0008893609
SH600875,-0.024438415,0.031543612
SZ002352,-0.024438452,-0.018828988
SH600460,-0.024438541,0.0183959
SH600795,-0.024439774,-0.008333266
SH600150,-0.024439808,-0.001164794
SH600919,-0.02443989,0.03431368
SZ002415,-0.02444033,0.0022215843
SZ000895,-0.024441984,-0.0067510605
SZ001289,-0.024442114,0.0032733679
SZ002001,-0.024442252,-0.030712485
SZ002555,-0.024447437,-0.00526011
SZ002920,-0.0244486,0.027956843
SH601225,-0.024452832,-0.009900987
SZ000408,-0.024453748,0.02412963
SH600918,-0.02445497,0.001567483
SH600010,-0.024455499,0.0
SH600011,-0.024458177,0.018786073
SZ000733,-0.024459522,0.068897605
SH603993,-0.024460059,-0.019746065
SH600438,-0.024461579,-0.046732724
SH600887,-0.024464037,0.0015522242
SZ002230,-0.024464384,-0.017509699
SH603799,-0.024464581,0.022585034
SZ300442,-0.024465207,-0.03949815
SH600893,-0.024466857,0.03212416
SH600837,-0.024467882,-0.005707741
SZ300418,-0.024471529,-0.034441292
SH600406,-0.02447239,-0.01855582
